"","Date","Category","Value","layer"
"398",2020-07-26,"Deaths_Age18_29",0,"DeathsAgeT"
"399",2020-07-27,"Deaths_Age18_29",0,"DeathsAgeT"
"400",2020-07-28,"Deaths_Age18_29",0,"DeathsAgeT"
"401",2020-07-29,"Deaths_Age18_29",0,"DeathsAgeT"
"402",2020-07-30,"Deaths_Age18_29",0,"DeathsAgeT"
"403",2020-07-31,"Deaths_Age18_29",0,"DeathsAgeT"
"404",2020-08-01,"Deaths_Age18_29",0,"DeathsAgeT"
"405",2020-08-02,"Deaths_Age18_29",0,"DeathsAgeT"
"406",2020-08-03,"Deaths_Age18_29",0,"DeathsAgeT"
"407",2020-08-04,"Deaths_Age18_29",0,"DeathsAgeT"
"408",2020-08-05,"Deaths_Age18_29",0,"DeathsAgeT"
"409",2020-08-06,"Deaths_Age18_29",0,"DeathsAgeT"
"410",2020-08-07,"Deaths_Age18_29",0,"DeathsAgeT"
"411",2020-08-08,"Deaths_Age18_29",0,"DeathsAgeT"
"412",2020-08-09,"Deaths_Age18_29",0,"DeathsAgeT"
"413",2020-08-10,"Deaths_Age18_29",0,"DeathsAgeT"
"414",2020-08-11,"Deaths_Age18_29",0,"DeathsAgeT"
"415",2020-08-12,"Deaths_Age18_29",0,"DeathsAgeT"
"416",2020-08-13,"Deaths_Age18_29",0,"DeathsAgeT"
"417",2020-08-14,"Deaths_Age18_29",0,"DeathsAgeT"
"418",2020-08-15,"Deaths_Age18_29",0,"DeathsAgeT"
"419",2020-08-16,"Deaths_Age18_29",0,"DeathsAgeT"
"420",2020-08-17,"Deaths_Age18_29",0,"DeathsAgeT"
"421",2020-08-18,"Deaths_Age18_29",0,"DeathsAgeT"
"422",2020-08-19,"Deaths_Age18_29",0,"DeathsAgeT"
"423",2020-08-20,"Deaths_Age18_29",0,"DeathsAgeT"
"424",2020-08-21,"Deaths_Age18_29",0,"DeathsAgeT"
"425",2020-08-22,"Deaths_Age18_29",0,"DeathsAgeT"
"426",2020-08-23,"Deaths_Age18_29",1,"DeathsAgeT"
"427",2020-08-24,"Deaths_Age18_29",0,"DeathsAgeT"
"428",2020-08-25,"Deaths_Age18_29",0,"DeathsAgeT"
"429",2020-08-26,"Deaths_Age18_29",0,"DeathsAgeT"
"430",2020-08-27,"Deaths_Age18_29",0,"DeathsAgeT"
"431",2020-08-28,"Deaths_Age18_29",0,"DeathsAgeT"
"432",2020-08-29,"Deaths_Age18_29",0,"DeathsAgeT"
"433",2020-08-30,"Deaths_Age18_29",0,"DeathsAgeT"
"434",2020-08-31,"Deaths_Age18_29",0,"DeathsAgeT"
"435",2020-09-01,"Deaths_Age18_29",0,"DeathsAgeT"
"436",2020-09-02,"Deaths_Age18_29",0,"DeathsAgeT"
"437",2020-09-03,"Deaths_Age18_29",0,"DeathsAgeT"
"438",2020-09-04,"Deaths_Age18_29",0,"DeathsAgeT"
"439",2020-09-05,"Deaths_Age18_29",0,"DeathsAgeT"
"440",2020-09-06,"Deaths_Age18_29",0,"DeathsAgeT"
"441",2020-09-07,"Deaths_Age18_29",0,"DeathsAgeT"
"442",2020-09-08,"Deaths_Age18_29",0,"DeathsAgeT"
"443",2020-09-09,"Deaths_Age18_29",0,"DeathsAgeT"
"444",2020-09-10,"Deaths_Age18_29",0,"DeathsAgeT"
"445",2020-09-11,"Deaths_Age18_29",0,"DeathsAgeT"
"446",2020-09-12,"Deaths_Age18_29",0,"DeathsAgeT"
"447",2020-09-13,"Deaths_Age18_29",0,"DeathsAgeT"
"448",2020-09-14,"Deaths_Age18_29",0,"DeathsAgeT"
"449",2020-09-15,"Deaths_Age18_29",0,"DeathsAgeT"
"450",2020-09-16,"Deaths_Age18_29",0,"DeathsAgeT"
"451",2020-09-17,"Deaths_Age18_29",0,"DeathsAgeT"
"452",2020-09-18,"Deaths_Age18_29",0,"DeathsAgeT"
"453",2020-09-19,"Deaths_Age18_29",0,"DeathsAgeT"
"454",2020-09-20,"Deaths_Age18_29",0,"DeathsAgeT"
"455",2020-09-21,"Deaths_Age18_29",0,"DeathsAgeT"
"456",2020-09-22,"Deaths_Age18_29",0,"DeathsAgeT"
"457",2020-09-23,"Deaths_Age18_29",0,"DeathsAgeT"
"458",2020-09-24,"Deaths_Age18_29",0,"DeathsAgeT"
"459",2020-09-25,"Deaths_Age18_29",0,"DeathsAgeT"
"460",2020-09-26,"Deaths_Age18_29",0,"DeathsAgeT"
"461",2020-09-27,"Deaths_Age18_29",0,"DeathsAgeT"
"462",2020-09-28,"Deaths_Age18_29",0,"DeathsAgeT"
"463",2020-09-29,"Deaths_Age18_29",0,"DeathsAgeT"
"464",2020-09-30,"Deaths_Age18_29",0,"DeathsAgeT"
"465",2020-10-01,"Deaths_Age18_29",0,"DeathsAgeT"
"466",2020-10-02,"Deaths_Age18_29",0,"DeathsAgeT"
"467",2020-10-03,"Deaths_Age18_29",0,"DeathsAgeT"
"468",2020-10-04,"Deaths_Age18_29",0,"DeathsAgeT"
"469",2020-10-05,"Deaths_Age18_29",0,"DeathsAgeT"
"470",2020-10-06,"Deaths_Age18_29",0,"DeathsAgeT"
"471",2020-10-07,"Deaths_Age18_29",0,"DeathsAgeT"
"472",2020-10-08,"Deaths_Age18_29",0,"DeathsAgeT"
"473",2020-10-09,"Deaths_Age18_29",0,"DeathsAgeT"
"474",2020-10-10,"Deaths_Age18_29",0,"DeathsAgeT"
"475",2020-10-11,"Deaths_Age18_29",0,"DeathsAgeT"
"476",2020-10-12,"Deaths_Age18_29",0,"DeathsAgeT"
"477",2020-10-13,"Deaths_Age18_29",0,"DeathsAgeT"
"478",2020-10-14,"Deaths_Age18_29",0,"DeathsAgeT"
"479",2020-10-15,"Deaths_Age18_29",0,"DeathsAgeT"
"480",2020-10-16,"Deaths_Age18_29",0,"DeathsAgeT"
"481",2020-10-17,"Deaths_Age18_29",0,"DeathsAgeT"
"482",2020-10-18,"Deaths_Age18_29",0,"DeathsAgeT"
"483",2020-10-19,"Deaths_Age18_29",0,"DeathsAgeT"
"484",2020-10-20,"Deaths_Age18_29",0,"DeathsAgeT"
"485",2020-10-21,"Deaths_Age18_29",0,"DeathsAgeT"
"486",2020-10-22,"Deaths_Age18_29",0,"DeathsAgeT"
"487",2020-10-23,"Deaths_Age18_29",0,"DeathsAgeT"
"488",2020-10-24,"Deaths_Age18_29",0,"DeathsAgeT"
"489",2020-10-25,"Deaths_Age18_29",0,"DeathsAgeT"
"490",2020-10-26,"Deaths_Age18_29",0,"DeathsAgeT"
"491",2020-10-27,"Deaths_Age18_29",0,"DeathsAgeT"
"492",2020-10-28,"Deaths_Age18_29",0,"DeathsAgeT"
"493",2020-10-29,"Deaths_Age18_29",0,"DeathsAgeT"
"494",2020-10-30,"Deaths_Age18_29",0,"DeathsAgeT"
"495",2020-10-31,"Deaths_Age18_29",0,"DeathsAgeT"
"496",2020-11-01,"Deaths_Age18_29",0,"DeathsAgeT"
"497",2020-11-02,"Deaths_Age18_29",0,"DeathsAgeT"
"498",2020-11-03,"Deaths_Age18_29",0,"DeathsAgeT"
"499",2020-11-04,"Deaths_Age18_29",0,"DeathsAgeT"
"500",2020-11-05,"Deaths_Age18_29",0,"DeathsAgeT"
"501",2020-11-06,"Deaths_Age18_29",0,"DeathsAgeT"
"502",2020-11-07,"Deaths_Age18_29",0,"DeathsAgeT"
"503",2020-11-08,"Deaths_Age18_29",1,"DeathsAgeT"
"504",2020-11-09,"Deaths_Age18_29",0,"DeathsAgeT"
"505",2020-11-10,"Deaths_Age18_29",0,"DeathsAgeT"
"506",2020-11-11,"Deaths_Age18_29",0,"DeathsAgeT"
"507",2020-11-12,"Deaths_Age18_29",0,"DeathsAgeT"
"508",2020-11-13,"Deaths_Age18_29",0,"DeathsAgeT"
"509",2020-11-14,"Deaths_Age18_29",0,"DeathsAgeT"
"510",2020-11-15,"Deaths_Age18_29",0,"DeathsAgeT"
"511",2020-11-16,"Deaths_Age18_29",0,"DeathsAgeT"
"512",2020-11-17,"Deaths_Age18_29",0,"DeathsAgeT"
"513",2020-11-18,"Deaths_Age18_29",0,"DeathsAgeT"
"514",2020-11-19,"Deaths_Age18_29",0,"DeathsAgeT"
"515",2020-11-20,"Deaths_Age18_29",0,"DeathsAgeT"
"516",2020-11-21,"Deaths_Age18_29",0,"DeathsAgeT"
"517",2020-11-22,"Deaths_Age18_29",0,"DeathsAgeT"
"518",2020-11-23,"Deaths_Age18_29",0,"DeathsAgeT"
"519",2020-11-24,"Deaths_Age18_29",0,"DeathsAgeT"
"520",2020-11-25,"Deaths_Age18_29",0,"DeathsAgeT"
"521",2020-11-26,"Deaths_Age18_29",0,"DeathsAgeT"
"522",2020-11-27,"Deaths_Age18_29",0,"DeathsAgeT"
"523",2020-11-28,"Deaths_Age18_29",0,"DeathsAgeT"
"524",2020-11-29,"Deaths_Age18_29",0,"DeathsAgeT"
"525",2020-11-30,"Deaths_Age18_29",0,"DeathsAgeT"
"526",2020-12-01,"Deaths_Age18_29",0,"DeathsAgeT"
"527",2020-03-14,"Deaths_Age30_39",0,"DeathsAgeT"
"528",2020-03-15,"Deaths_Age30_39",0,"DeathsAgeT"
"529",2020-03-16,"Deaths_Age30_39",0,"DeathsAgeT"
"530",2020-03-17,"Deaths_Age30_39",0,"DeathsAgeT"
"531",2020-03-18,"Deaths_Age30_39",0,"DeathsAgeT"
"532",2020-03-19,"Deaths_Age30_39",0,"DeathsAgeT"
"533",2020-03-20,"Deaths_Age30_39",0,"DeathsAgeT"
"534",2020-03-21,"Deaths_Age30_39",0,"DeathsAgeT"
"535",2020-03-22,"Deaths_Age30_39",0,"DeathsAgeT"
"536",2020-03-23,"Deaths_Age30_39",0,"DeathsAgeT"
"537",2020-03-24,"Deaths_Age30_39",0,"DeathsAgeT"
"538",2020-03-25,"Deaths_Age30_39",1,"DeathsAgeT"
"539",2020-03-26,"Deaths_Age30_39",0,"DeathsAgeT"
"540",2020-03-27,"Deaths_Age30_39",0,"DeathsAgeT"
"541",2020-03-28,"Deaths_Age30_39",0,"DeathsAgeT"
"542",2020-03-29,"Deaths_Age30_39",0,"DeathsAgeT"
"543",2020-03-30,"Deaths_Age30_39",1,"DeathsAgeT"
"544",2020-03-31,"Deaths_Age30_39",0,"DeathsAgeT"
"545",2020-04-01,"Deaths_Age30_39",1,"DeathsAgeT"
"546",2020-04-02,"Deaths_Age30_39",0,"DeathsAgeT"
"547",2020-04-03,"Deaths_Age30_39",1,"DeathsAgeT"
"548",2020-04-04,"Deaths_Age30_39",0,"DeathsAgeT"
"549",2020-04-05,"Deaths_Age30_39",0,"DeathsAgeT"
"550",2020-04-06,"Deaths_Age30_39",0,"DeathsAgeT"
"551",2020-04-07,"Deaths_Age30_39",0,"DeathsAgeT"
"552",2020-04-08,"Deaths_Age30_39",0,"DeathsAgeT"
"553",2020-04-09,"Deaths_Age30_39",0,"DeathsAgeT"
"554",2020-04-10,"Deaths_Age30_39",1,"DeathsAgeT"
"555",2020-04-11,"Deaths_Age30_39",1,"DeathsAgeT"
"556",2020-04-12,"Deaths_Age30_39",1,"DeathsAgeT"
"557",2020-04-13,"Deaths_Age30_39",1,"DeathsAgeT"
"558",2020-04-14,"Deaths_Age30_39",2,"DeathsAgeT"
"559",2020-04-15,"Deaths_Age30_39",1,"DeathsAgeT"
"560",2020-04-16,"Deaths_Age30_39",0,"DeathsAgeT"
"561",2020-04-17,"Deaths_Age30_39",1,"DeathsAgeT"
"562",2020-04-18,"Deaths_Age30_39",0,"DeathsAgeT"
"563",2020-04-19,"Deaths_Age30_39",0,"DeathsAgeT"
"564",2020-04-20,"Deaths_Age30_39",1,"DeathsAgeT"
"565",2020-04-21,"Deaths_Age30_39",0,"DeathsAgeT"
"566",2020-04-22,"Deaths_Age30_39",3,"DeathsAgeT"
"567",2020-04-23,"Deaths_Age30_39",1,"DeathsAgeT"
"568",2020-04-24,"Deaths_Age30_39",2,"DeathsAgeT"
"569",2020-04-25,"Deaths_Age30_39",2,"DeathsAgeT"
"570",2020-04-26,"Deaths_Age30_39",0,"DeathsAgeT"
"571",2020-04-27,"Deaths_Age30_39",0,"DeathsAgeT"
"572",2020-04-28,"Deaths_Age30_39",0,"DeathsAgeT"
"573",2020-04-29,"Deaths_Age30_39",1,"DeathsAgeT"
"574",2020-04-30,"Deaths_Age30_39",3,"DeathsAgeT"
"575",2020-05-01,"Deaths_Age30_39",0,"DeathsAgeT"
"576",2020-05-02,"Deaths_Age30_39",1,"DeathsAgeT"
"577",2020-05-03,"Deaths_Age30_39",0,"DeathsAgeT"
"578",2020-05-04,"Deaths_Age30_39",0,"DeathsAgeT"
"579",2020-05-05,"Deaths_Age30_39",1,"DeathsAgeT"
"580",2020-05-06,"Deaths_Age30_39",1,"DeathsAgeT"
"581",2020-05-07,"Deaths_Age30_39",2,"DeathsAgeT"
"582",2020-05-08,"Deaths_Age30_39",0,"DeathsAgeT"
"583",2020-05-09,"Deaths_Age30_39",0,"DeathsAgeT"
"584",2020-05-10,"Deaths_Age30_39",1,"DeathsAgeT"
"585",2020-05-11,"Deaths_Age30_39",1,"DeathsAgeT"
"586",2020-05-12,"Deaths_Age30_39",4,"DeathsAgeT"
"587",2020-05-13,"Deaths_Age30_39",2,"DeathsAgeT"
"588",2020-05-14,"Deaths_Age30_39",4,"DeathsAgeT"
"589",2020-05-15,"Deaths_Age30_39",2,"DeathsAgeT"
"590",2020-05-16,"Deaths_Age30_39",1,"DeathsAgeT"
"591",2020-05-17,"Deaths_Age30_39",1,"DeathsAgeT"
"592",2020-05-18,"Deaths_Age30_39",2,"DeathsAgeT"
"593",2020-05-19,"Deaths_Age30_39",1,"DeathsAgeT"
"594",2020-05-20,"Deaths_Age30_39",1,"DeathsAgeT"
"595",2020-05-21,"Deaths_Age30_39",1,"DeathsAgeT"
"596",2020-05-22,"Deaths_Age30_39",0,"DeathsAgeT"
"597",2020-05-23,"Deaths_Age30_39",1,"DeathsAgeT"
"598",2020-05-24,"Deaths_Age30_39",0,"DeathsAgeT"
"599",2020-05-25,"Deaths_Age30_39",1,"DeathsAgeT"
"600",2020-05-26,"Deaths_Age30_39",0,"DeathsAgeT"
"601",2020-05-27,"Deaths_Age30_39",2,"DeathsAgeT"
"602",2020-05-28,"Deaths_Age30_39",0,"DeathsAgeT"
"603",2020-05-29,"Deaths_Age30_39",0,"DeathsAgeT"
"604",2020-05-30,"Deaths_Age30_39",0,"DeathsAgeT"
"605",2020-05-31,"Deaths_Age30_39",0,"DeathsAgeT"
"606",2020-06-01,"Deaths_Age30_39",0,"DeathsAgeT"
"607",2020-06-02,"Deaths_Age30_39",1,"DeathsAgeT"
"608",2020-06-03,"Deaths_Age30_39",0,"DeathsAgeT"
"609",2020-06-04,"Deaths_Age30_39",2,"DeathsAgeT"
"610",2020-06-05,"Deaths_Age30_39",0,"DeathsAgeT"
"611",2020-06-06,"Deaths_Age30_39",1,"DeathsAgeT"
"612",2020-06-07,"Deaths_Age30_39",1,"DeathsAgeT"
"613",2020-06-08,"Deaths_Age30_39",1,"DeathsAgeT"
"614",2020-06-09,"Deaths_Age30_39",0,"DeathsAgeT"
"615",2020-06-10,"Deaths_Age30_39",1,"DeathsAgeT"
"616",2020-06-11,"Deaths_Age30_39",0,"DeathsAgeT"
"617",2020-06-12,"Deaths_Age30_39",1,"DeathsAgeT"
"618",2020-06-13,"Deaths_Age30_39",0,"DeathsAgeT"
"619",2020-06-14,"Deaths_Age30_39",0,"DeathsAgeT"
"620",2020-06-15,"Deaths_Age30_39",0,"DeathsAgeT"
"621",2020-06-16,"Deaths_Age30_39",0,"DeathsAgeT"
"622",2020-06-17,"Deaths_Age30_39",0,"DeathsAgeT"
"623",2020-06-18,"Deaths_Age30_39",1,"DeathsAgeT"
"624",2020-06-19,"Deaths_Age30_39",0,"DeathsAgeT"
"625",2020-06-20,"Deaths_Age30_39",1,"DeathsAgeT"
"626",2020-06-21,"Deaths_Age30_39",1,"DeathsAgeT"
"627",2020-06-22,"Deaths_Age30_39",0,"DeathsAgeT"
"628",2020-06-23,"Deaths_Age30_39",0,"DeathsAgeT"
"629",2020-06-24,"Deaths_Age30_39",0,"DeathsAgeT"
"630",2020-06-25,"Deaths_Age30_39",1,"DeathsAgeT"
"631",2020-06-26,"Deaths_Age30_39",1,"DeathsAgeT"
"632",2020-06-27,"Deaths_Age30_39",0,"DeathsAgeT"
"633",2020-06-28,"Deaths_Age30_39",0,"DeathsAgeT"
"634",2020-06-29,"Deaths_Age30_39",0,"DeathsAgeT"
"635",2020-06-30,"Deaths_Age30_39",0,"DeathsAgeT"
"636",2020-07-01,"Deaths_Age30_39",0,"DeathsAgeT"
"637",2020-07-02,"Deaths_Age30_39",0,"DeathsAgeT"
"638",2020-07-03,"Deaths_Age30_39",0,"DeathsAgeT"
"639",2020-07-04,"Deaths_Age30_39",0,"DeathsAgeT"
"640",2020-07-05,"Deaths_Age30_39",0,"DeathsAgeT"
"641",2020-07-06,"Deaths_Age30_39",0,"DeathsAgeT"
"642",2020-07-07,"Deaths_Age30_39",0,"DeathsAgeT"
"643",2020-07-08,"Deaths_Age30_39",0,"DeathsAgeT"
"644",2020-07-09,"Deaths_Age30_39",0,"DeathsAgeT"
"645",2020-07-10,"Deaths_Age30_39",0,"DeathsAgeT"
"646",2020-07-11,"Deaths_Age30_39",0,"DeathsAgeT"
"647",2020-07-12,"Deaths_Age30_39",0,"DeathsAgeT"
"648",2020-07-13,"Deaths_Age30_39",0,"DeathsAgeT"
"649",2020-07-14,"Deaths_Age30_39",0,"DeathsAgeT"
"650",2020-07-15,"Deaths_Age30_39",0,"DeathsAgeT"
"651",2020-07-16,"Deaths_Age30_39",0,"DeathsAgeT"
"652",2020-07-17,"Deaths_Age30_39",0,"DeathsAgeT"
"653",2020-07-18,"Deaths_Age30_39",0,"DeathsAgeT"
"654",2020-07-19,"Deaths_Age30_39",0,"DeathsAgeT"
"655",2020-07-20,"Deaths_Age30_39",1,"DeathsAgeT"
"656",2020-07-21,"Deaths_Age30_39",0,"DeathsAgeT"
"657",2020-07-22,"Deaths_Age30_39",0,"DeathsAgeT"
"658",2020-07-23,"Deaths_Age30_39",0,"DeathsAgeT"
"659",2020-07-24,"Deaths_Age30_39",1,"DeathsAgeT"
"660",2020-07-25,"Deaths_Age30_39",0,"DeathsAgeT"
"661",2020-07-26,"Deaths_Age30_39",0,"DeathsAgeT"
"662",2020-07-27,"Deaths_Age30_39",0,"DeathsAgeT"
"663",2020-07-28,"Deaths_Age30_39",0,"DeathsAgeT"
"664",2020-07-29,"Deaths_Age30_39",0,"DeathsAgeT"
"665",2020-07-30,"Deaths_Age30_39",0,"DeathsAgeT"
"666",2020-07-31,"Deaths_Age30_39",0,"DeathsAgeT"
"667",2020-08-01,"Deaths_Age30_39",0,"DeathsAgeT"
"668",2020-08-02,"Deaths_Age30_39",0,"DeathsAgeT"
"669",2020-08-03,"Deaths_Age30_39",0,"DeathsAgeT"
"670",2020-08-04,"Deaths_Age30_39",0,"DeathsAgeT"
"671",2020-08-05,"Deaths_Age30_39",0,"DeathsAgeT"
"672",2020-08-06,"Deaths_Age30_39",0,"DeathsAgeT"
"673",2020-08-07,"Deaths_Age30_39",0,"DeathsAgeT"
"674",2020-08-08,"Deaths_Age30_39",0,"DeathsAgeT"
"675",2020-08-09,"Deaths_Age30_39",0,"DeathsAgeT"
"676",2020-08-10,"Deaths_Age30_39",0,"DeathsAgeT"
"677",2020-08-11,"Deaths_Age30_39",0,"DeathsAgeT"
"678",2020-08-12,"Deaths_Age30_39",0,"DeathsAgeT"
"679",2020-08-13,"Deaths_Age30_39",0,"DeathsAgeT"
"680",2020-08-14,"Deaths_Age30_39",0,"DeathsAgeT"
"681",2020-08-15,"Deaths_Age30_39",0,"DeathsAgeT"
"682",2020-08-16,"Deaths_Age30_39",1,"DeathsAgeT"
"683",2020-08-17,"Deaths_Age30_39",0,"DeathsAgeT"
"684",2020-08-18,"Deaths_Age30_39",0,"DeathsAgeT"
"685",2020-08-19,"Deaths_Age30_39",0,"DeathsAgeT"
"686",2020-08-20,"Deaths_Age30_39",0,"DeathsAgeT"
"687",2020-08-21,"Deaths_Age30_39",0,"DeathsAgeT"
"688",2020-08-22,"Deaths_Age30_39",0,"DeathsAgeT"
"689",2020-08-23,"Deaths_Age30_39",0,"DeathsAgeT"
"690",2020-08-24,"Deaths_Age30_39",0,"DeathsAgeT"
"691",2020-08-25,"Deaths_Age30_39",0,"DeathsAgeT"
"692",2020-08-26,"Deaths_Age30_39",0,"DeathsAgeT"
"693",2020-08-27,"Deaths_Age30_39",0,"DeathsAgeT"
"694",2020-08-28,"Deaths_Age30_39",1,"DeathsAgeT"
"695",2020-08-29,"Deaths_Age30_39",0,"DeathsAgeT"
"696",2020-08-30,"Deaths_Age30_39",0,"DeathsAgeT"
"697",2020-08-31,"Deaths_Age30_39",0,"DeathsAgeT"
"698",2020-09-01,"Deaths_Age30_39",0,"DeathsAgeT"
"699",2020-09-02,"Deaths_Age30_39",0,"DeathsAgeT"
"700",2020-09-03,"Deaths_Age30_39",0,"DeathsAgeT"
"701",2020-09-04,"Deaths_Age30_39",0,"DeathsAgeT"
"702",2020-09-05,"Deaths_Age30_39",1,"DeathsAgeT"
"703",2020-09-06,"Deaths_Age30_39",1,"DeathsAgeT"
"704",2020-09-07,"Deaths_Age30_39",0,"DeathsAgeT"
"705",2020-09-08,"Deaths_Age30_39",0,"DeathsAgeT"
"706",2020-09-09,"Deaths_Age30_39",0,"DeathsAgeT"
"707",2020-09-10,"Deaths_Age30_39",0,"DeathsAgeT"
"708",2020-09-11,"Deaths_Age30_39",1,"DeathsAgeT"
"709",2020-09-12,"Deaths_Age30_39",0,"DeathsAgeT"
"710",2020-09-13,"Deaths_Age30_39",0,"DeathsAgeT"
"711",2020-09-14,"Deaths_Age30_39",0,"DeathsAgeT"
"712",2020-09-15,"Deaths_Age30_39",0,"DeathsAgeT"
"713",2020-09-16,"Deaths_Age30_39",0,"DeathsAgeT"
"714",2020-09-17,"Deaths_Age30_39",0,"DeathsAgeT"
"715",2020-09-18,"Deaths_Age30_39",0,"DeathsAgeT"
"716",2020-09-19,"Deaths_Age30_39",0,"DeathsAgeT"
"717",2020-09-20,"Deaths_Age30_39",0,"DeathsAgeT"
"718",2020-09-21,"Deaths_Age30_39",0,"DeathsAgeT"
"719",2020-09-22,"Deaths_Age30_39",0,"DeathsAgeT"
"720",2020-09-23,"Deaths_Age30_39",0,"DeathsAgeT"
"721",2020-09-24,"Deaths_Age30_39",0,"DeathsAgeT"
"722",2020-09-25,"Deaths_Age30_39",0,"DeathsAgeT"
"723",2020-09-26,"Deaths_Age30_39",1,"DeathsAgeT"
"724",2020-09-27,"Deaths_Age30_39",0,"DeathsAgeT"
"725",2020-09-28,"Deaths_Age30_39",0,"DeathsAgeT"
"726",2020-09-29,"Deaths_Age30_39",1,"DeathsAgeT"
"727",2020-09-30,"Deaths_Age30_39",0,"DeathsAgeT"
"728",2020-10-01,"Deaths_Age30_39",0,"DeathsAgeT"
"729",2020-10-02,"Deaths_Age30_39",0,"DeathsAgeT"
"730",2020-10-03,"Deaths_Age30_39",0,"DeathsAgeT"
"731",2020-10-04,"Deaths_Age30_39",0,"DeathsAgeT"
"732",2020-10-05,"Deaths_Age30_39",0,"DeathsAgeT"
"733",2020-10-06,"Deaths_Age30_39",0,"DeathsAgeT"
"734",2020-10-07,"Deaths_Age30_39",0,"DeathsAgeT"
"735",2020-10-08,"Deaths_Age30_39",0,"DeathsAgeT"
"736",2020-10-09,"Deaths_Age30_39",0,"DeathsAgeT"
"737",2020-10-10,"Deaths_Age30_39",0,"DeathsAgeT"
"738",2020-10-11,"Deaths_Age30_39",0,"DeathsAgeT"
"739",2020-10-12,"Deaths_Age30_39",0,"DeathsAgeT"
"740",2020-10-13,"Deaths_Age30_39",0,"DeathsAgeT"
"741",2020-10-14,"Deaths_Age30_39",0,"DeathsAgeT"
"742",2020-10-15,"Deaths_Age30_39",0,"DeathsAgeT"
"743",2020-10-16,"Deaths_Age30_39",0,"DeathsAgeT"
"744",2020-10-17,"Deaths_Age30_39",0,"DeathsAgeT"
"745",2020-10-18,"Deaths_Age30_39",1,"DeathsAgeT"
"746",2020-10-19,"Deaths_Age30_39",0,"DeathsAgeT"
"747",2020-10-20,"Deaths_Age30_39",0,"DeathsAgeT"
"748",2020-10-21,"Deaths_Age30_39",0,"DeathsAgeT"
"749",2020-10-22,"Deaths_Age30_39",1,"DeathsAgeT"
"750",2020-10-23,"Deaths_Age30_39",0,"DeathsAgeT"
"751",2020-10-24,"Deaths_Age30_39",0,"DeathsAgeT"
"752",2020-10-25,"Deaths_Age30_39",0,"DeathsAgeT"
"753",2020-10-26,"Deaths_Age30_39",0,"DeathsAgeT"
"754",2020-10-27,"Deaths_Age30_39",0,"DeathsAgeT"
"755",2020-10-28,"Deaths_Age30_39",0,"DeathsAgeT"
"756",2020-10-29,"Deaths_Age30_39",0,"DeathsAgeT"
"757",2020-10-30,"Deaths_Age30_39",0,"DeathsAgeT"
"758",2020-10-31,"Deaths_Age30_39",1,"DeathsAgeT"
"759",2020-11-01,"Deaths_Age30_39",0,"DeathsAgeT"
"760",2020-11-02,"Deaths_Age30_39",0,"DeathsAgeT"
"761",2020-11-03,"Deaths_Age30_39",0,"DeathsAgeT"
"762",2020-11-04,"Deaths_Age30_39",0,"DeathsAgeT"
"763",2020-11-05,"Deaths_Age30_39",1,"DeathsAgeT"
"764",2020-11-06,"Deaths_Age30_39",1,"DeathsAgeT"
"765",2020-11-07,"Deaths_Age30_39",1,"DeathsAgeT"
"766",2020-11-08,"Deaths_Age30_39",0,"DeathsAgeT"
"767",2020-11-09,"Deaths_Age30_39",0,"DeathsAgeT"
"768",2020-11-10,"Deaths_Age30_39",0,"DeathsAgeT"
"769",2020-11-11,"Deaths_Age30_39",0,"DeathsAgeT"
"770",2020-11-12,"Deaths_Age30_39",0,"DeathsAgeT"
"771",2020-11-13,"Deaths_Age30_39",0,"DeathsAgeT"
"772",2020-11-14,"Deaths_Age30_39",0,"DeathsAgeT"
"773",2020-11-15,"Deaths_Age30_39",0,"DeathsAgeT"
"774",2020-11-16,"Deaths_Age30_39",1,"DeathsAgeT"
"775",2020-11-17,"Deaths_Age30_39",0,"DeathsAgeT"
"776",2020-11-18,"Deaths_Age30_39",2,"DeathsAgeT"
"777",2020-11-19,"Deaths_Age30_39",0,"DeathsAgeT"
"778",2020-11-20,"Deaths_Age30_39",0,"DeathsAgeT"
"779",2020-11-21,"Deaths_Age30_39",0,"DeathsAgeT"
"780",2020-11-22,"Deaths_Age30_39",0,"DeathsAgeT"
"781",2020-11-23,"Deaths_Age30_39",1,"DeathsAgeT"
"782",2020-11-24,"Deaths_Age30_39",0,"DeathsAgeT"
"783",2020-11-25,"Deaths_Age30_39",1,"DeathsAgeT"
"784",2020-11-26,"Deaths_Age30_39",0,"DeathsAgeT"
"785",2020-11-27,"Deaths_Age30_39",0,"DeathsAgeT"
"786",2020-11-28,"Deaths_Age30_39",1,"DeathsAgeT"
"787",2020-11-29,"Deaths_Age30_39",0,"DeathsAgeT"
"788",2020-11-30,"Deaths_Age30_39",0,"DeathsAgeT"
"789",2020-12-01,"Deaths_Age30_39",0,"DeathsAgeT"
"790",2020-03-14,"Deaths_Age40_49",0,"DeathsAgeT"
"791",2020-03-15,"Deaths_Age40_49",0,"DeathsAgeT"
"792",2020-03-16,"Deaths_Age40_49",0,"DeathsAgeT"
"793",2020-03-17,"Deaths_Age40_49",0,"DeathsAgeT"
"794",2020-03-18,"Deaths_Age40_49",0,"DeathsAgeT"
"795",2020-03-19,"Deaths_Age40_49",0,"DeathsAgeT"
"796",2020-03-20,"Deaths_Age40_49",0,"DeathsAgeT"
